mode,run_id,cycles,energy,temp,wall_clock_s
uncompiled,1,50006,0.010700239999996244,25.00005999895227,0.2509689510006865
uncompiled,2,50006,0.010700239999996244,25.00005999895227,0.2884229490009602
uncompiled,3,50006,0.010700239999996244,25.00005999895227,0.4723787379989517
compiled,1,50006,0.010700239999996244,25.00005999895227,0.4869747240009019
compiled,2,50006,0.010700239999996244,25.00005999895227,0.44711292600186425
compiled,3,50006,0.010700239999996244,25.00005999895227,0.4736152730001777
