mode,run_id,cycles,energy,temp,wall_clock_s
uncompiled,1,50006,10001.007550240263,125.00774147132688,0.3656521970005997
uncompiled,2,50006,10001.007550240263,125.00774147132688,0.43005531699964195
uncompiled,3,50006,10001.007550240263,125.00774147132688,0.32188351700096973
compiled,1,50006,10001.007550240263,125.00774147132688,0.33938572900297004
compiled,2,50006,10001.007550240263,125.00774147132688,0.35757570100031444
compiled,3,50006,10001.007550240263,125.00774147132688,0.3145632220002881
