mode,run_id,cycles,energy,temp,wall_clock_s
uncompiled,1,50006,1.0107002399999963,25.010100997648692,0.5768379580003966
uncompiled,2,50006,1.0107002399999963,25.010100997648692,0.4110818830013159
uncompiled,3,50006,1.0107002399999963,25.010100997648692,0.3044484879974334
compiled,1,50006,1.0107002399999963,25.010100997648692,0.25611469599971315
compiled,2,50006,1.0107002399999963,25.010100997648692,0.29256809599974076
compiled,3,50006,1.0107002399999963,25.010100997648692,0.23114791400075774
